epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,2340.29,0.64226,0.62402,0.97522,0.72404,0.64583,0.68372,0.47198,1.46505,1.38769,1.65016,0.000290937,0.000290937,0.000290937
157,2352.78,0.61667,0.5642,0.97168,0.76028,0.64583,0.67152,0.44528,1.49964,1.41937,1.68546,0.00028475,0.00028475,0.00028475
158,2364.83,0.64438,0.60524,0.99129,0.79015,0.64583,0.70694,0.45482,1.57442,1.47355,1.71577,0.000278562,0.000278562,0.000278562
159,2376.8,0.65827,0.61134,0.98,0.79141,0.64583,0.70694,0.48498,1.58012,1.44755,1.69794,0.000272375,0.000272375,0.000272375
160,2389.18,0.69194,0.61306,0.99083,0.78866,0.64583,0.68964,0.4654,1.54761,1.42159,1.71393,0.000266187,0.000266187,0.000266187
161,2401.77,0.63855,0.60898,0.95302,0.78703,0.64583,0.66984,0.43887,1.54993,1.41612,1.7341,0.00026,0.00026,0.00026
162,2413.73,0.64393,0.60417,0.97556,0.78639,0.64583,0.68369,0.44865,1.5223,1.35925,1.72174,0.000253812,0.000253812,0.000253812
163,2426.04,0.6379,0.60912,0.9908,0.77453,0.64583,0.68694,0.44852,1.5241,1.35091,1.71069,0.000247625,0.000247625,0.000247625
164,2439.36,0.66334,0.60661,1.00446,0.76471,0.64583,0.68727,0.43353,1.55173,1.28704,1.71981,0.000241438,0.000241438,0.000241438
165,2451.77,0.6768,0.61227,0.99536,0.763,0.64583,0.68552,0.4464,1.5569,1.30702,1.7166,0.00023525,0.00023525,0.00023525
166,2464.07,0.66201,0.64318,0.98385,0.76555,0.64583,0.68565,0.4441,1.56981,1.32306,1.71808,0.000229063,0.000229063,0.000229063
167,2476.48,0.60947,0.55973,0.95593,0.75233,0.64583,0.668,0.45008,1.59316,1.42151,1.73298,0.000222875,0.000222875,0.000222875
