epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,672.957,0.57736,0.51048,0.93153,0.79198,0.72535,0.78807,0.48428,1.51603,1.51266,1.68777,0.000377563,0.000377563,0.000377563
143,678.492,0.60208,0.54507,0.97053,0.80377,0.72354,0.79033,0.50781,1.51089,1.50077,1.65899,0.000371375,0.000371375,0.000371375
144,683.693,0.58227,0.54175,0.95491,0.814,0.72256,0.79875,0.50842,1.52123,1.47552,1.63394,0.000365188,0.000365188,0.000365188
145,689.39,0.60415,0.54928,0.94894,0.80979,0.72117,0.80045,0.50998,1.55489,1.44671,1.66703,0.000359,0.000359,0.000359
146,694.913,0.57973,0.51047,0.94253,0.79901,0.69595,0.79479,0.51829,1.59738,1.51514,1.6665,0.000352812,0.000352812,0.000352812
147,700.606,0.5398,0.45974,0.92411,0.82534,0.67017,0.79479,0.50657,1.5682,1.46064,1.65892,0.000346625,0.000346625,0.000346625
148,705.836,0.54663,0.54011,0.92755,0.84607,0.65294,0.77681,0.51535,1.53797,1.48333,1.66294,0.000340438,0.000340438,0.000340438
149,711.038,0.52803,0.49381,0.91741,0.8233,0.65119,0.78208,0.53377,1.54544,1.6056,1.66396,0.00033425,0.00033425,0.00033425
150,716.139,0.54972,0.48387,0.93394,0.81537,0.65238,0.77393,0.53602,1.5458,1.6638,1.647,0.000328063,0.000328063,0.000328063
151,721.646,0.53649,0.47148,0.92269,0.81799,0.65228,0.77223,0.5095,1.53313,1.62591,1.61076,0.000321875,0.000321875,0.000321875
152,726.594,0.54106,0.4774,0.9192,0.81418,0.65672,0.75758,0.50739,1.58963,1.66434,1.62258,0.000315687,0.000315687,0.000315687
153,731.861,0.52488,0.4787,0.92602,0.80045,0.66837,0.74867,0.48349,1.59276,1.69658,1.62859,0.0003095,0.0003095,0.0003095
154,737.006,0.53828,0.46461,0.92879,0.79103,0.67732,0.73358,0.45681,1.48322,1.64462,1.58279,0.000303313,0.000303313,0.000303313
155,742.073,0.53627,0.4649,0.92058,0.79085,0.67779,0.73397,0.4771,1.56097,1.73293,1.64007,0.000297125,0.000297125,0.000297125
156,747.247,0.5072,0.4627,0.92058,0.7809,0.68717,0.7374,0.44603,1.61096,1.70755,1.66975,0.000290937,0.000290937,0.000290937
157,752.496,0.52745,0.46221,0.91543,0.77417,0.69462,0.74151,0.44846,1.60701,1.6736,1.66322,0.00028475,0.00028475,0.00028475
158,757.648,0.54219,0.48711,0.92048,0.76035,0.71939,0.74389,0.46496,1.51063,1.48967,1.63593,0.000278562,0.000278562,0.000278562
159,763.25,0.53545,0.47569,0.92874,0.76903,0.72069,0.74389,0.47034,1.46918,1.41579,1.59282,0.000272375,0.000272375,0.000272375
160,768.387,0.51591,0.4659,0.93001,0.78178,0.72419,0.75452,0.46642,1.54755,1.51903,1.68441,0.000266187,0.000266187,0.000266187
161,773.729,0.52176,0.48649,0.92211,0.78605,0.72619,0.75242,0.46617,1.60286,1.59693,1.74635,0.00026,0.00026,0.00026
162,778.849,0.53489,0.4907,0.93096,0.76485,0.71385,0.75452,0.5158,1.61387,1.65005,1.75183,0.000253812,0.000253812,0.000253812
163,783.923,0.51349,0.45845,0.92006,0.76323,0.71392,0.7489,0.52051,1.59925,1.6726,1.71839,0.000247625,0.000247625,0.000247625
164,789.065,0.52338,0.4976,0.93157,0.76825,0.7178,0.74739,0.4992,1.58808,1.66405,1.67313,0.000241438,0.000241438,0.000241438
165,794.303,0.52053,0.49608,0.92658,0.77338,0.72058,0.76438,0.50736,1.57601,1.65087,1.65787,0.00023525,0.00023525,0.00023525
166,799.828,0.49876,0.43189,0.91224,0.78093,0.72579,0.77177,0.4451,1.54159,1.58821,1.6561,0.000229063,0.000229063,0.000229063
167,805.133,0.50624,0.46674,0.91745,0.78203,0.72771,0.76833,0.45459,1.5545,1.57441,1.68247,0.000222875,0.000222875,0.000222875
168,810.192,0.49714,0.42134,0.90539,0.77902,0.72644,0.75135,0.47685,1.58332,1.5327,1.70715,0.000216688,0.000216688,0.000216688
169,815.359,0.54469,0.47836,0.92408,0.77942,0.7269,0.75135,0.47685,1.57034,1.50678,1.69159,0.0002105,0.0002105,0.0002105
170,820.61,0.4905,0.47538,0.8988,0.77763,0.72373,0.75335,0.50426,1.60839,1.52393,1.71505,0.000204313,0.000204313,0.000204313
171,825.811,0.4922,0.45133,0.91584,0.78452,0.72794,0.75018,0.48274,1.62835,1.54935,1.74411,0.000198125,0.000198125,0.000198125
172,831.032,0.49887,0.45256,0.9138,0.78417,0.72532,0.75135,0.48379,1.65094,1.56724,1.77923,0.000191938,0.000191938,0.000191938
173,836.065,0.48501,0.45816,0.902,0.78555,0.72508,0.75452,0.48458,1.68177,1.60748,1.7972,0.00018575,0.00018575,0.00018575
174,841.418,0.4647,0.40444,0.89558,0.78902,0.72509,0.77177,0.51617,1.71747,1.70354,1.82636,0.000179563,0.000179563,0.000179563
175,846.801,0.47755,0.42512,0.91439,0.79262,0.72719,0.75285,0.51148,1.70307,1.7437,1.81381,0.000173375,0.000173375,0.000173375
176,851.902,0.49377,0.47783,0.91521,0.79286,0.72917,0.75802,0.5067,1.68381,1.79034,1.7917,0.000167188,0.000167188,0.000167188
177,857.119,0.46298,0.44985,0.90256,0.79065,0.72893,0.75802,0.49992,1.66805,1.77635,1.77278,0.000161,0.000161,0.000161
