epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,3590.53,0.61972,0.56932,0.99048,0.71028,0.60417,0.66386,0.3897,1.47129,1.46314,1.75214,0.00013625,0.00013625,0.00013625
182,3612.93,0.58182,0.56372,0.98685,0.74339,0.60417,0.66571,0.3993,1.46159,1.41891,1.73758,0.000130062,0.000130062,0.000130062
183,3635.7,0.60486,0.56756,0.98034,0.72211,0.60417,0.65582,0.38859,1.45756,1.46845,1.73889,0.000123875,0.000123875,0.000123875
184,3658.38,0.55956,0.53099,0.96819,0.74362,0.60417,0.6548,0.37843,1.4409,1.45494,1.72378,0.000117687,0.000117687,0.000117687
185,3681.71,0.63016,0.59925,1.02869,0.78741,0.60417,0.65378,0.37046,1.41556,1.40394,1.68492,0.0001115,0.0001115,0.0001115
186,3704.54,0.57183,0.5361,0.97062,0.78027,0.60417,0.65365,0.36923,1.40981,1.39741,1.64587,0.000105312,0.000105312,0.000105312
187,3717.72,0.59915,0.60675,0.99505,0.79813,0.60417,0.65496,0.40385,1.34787,1.34636,1.56356,9.9125e-05,9.9125e-05,9.9125e-05
188,3734.51,0.63219,0.61432,1.04726,0.80153,0.60417,0.65514,0.41704,1.34732,1.35522,1.54745,9.29375e-05,9.29375e-05,9.29375e-05
189,3748.07,0.5829,0.55882,0.99973,0.80238,0.60417,0.65514,0.45055,1.36655,1.34543,1.5516,8.675e-05,8.675e-05,8.675e-05
190,3761.42,0.53663,0.49089,0.98007,0.72021,0.69912,0.6953,0.4827,1.34185,1.27605,1.52138,8.05625e-05,8.05625e-05,8.05625e-05
191,3774.14,0.48272,0.40868,0.97258,0.74633,0.71923,0.70652,0.50245,1.33883,1.2485,1.50031,7.4375e-05,7.4375e-05,7.4375e-05
192,3791.04,0.5241,0.41534,0.98583,0.72082,0.71678,0.7009,0.48834,1.37953,1.27095,1.52817,6.81875e-05,6.81875e-05,6.81875e-05
193,3814.23,0.47115,0.39099,0.92834,0.7445,0.71851,0.70009,0.46909,1.46937,1.30017,1.58062,6.2e-05,6.2e-05,6.2e-05
194,3835.72,0.50164,0.39697,0.9303,0.7413,0.71842,0.69995,0.46953,1.5174,1.28896,1.61757,5.58125e-05,5.58125e-05,5.58125e-05
195,3851.68,0.52116,0.3967,0.95712,0.76712,0.72296,0.70154,0.45594,1.54746,1.29073,1.63388,4.9625e-05,4.9625e-05,4.9625e-05
196,3864.39,0.48253,0.36874,0.97118,0.75768,0.72134,0.70154,0.46501,1.54648,1.28609,1.62916,4.34375e-05,4.34375e-05,4.34375e-05
197,3877.12,0.48081,0.38764,0.94706,0.76455,0.72259,0.70276,0.45798,1.53112,1.3019,1.61455,3.725e-05,3.725e-05,3.725e-05
198,3890.05,0.44973,0.35868,0.93524,0.78334,0.72917,0.7038,0.45891,1.49661,1.26139,1.59719,3.10625e-05,3.10625e-05,3.10625e-05
199,3903.33,0.44742,0.38197,0.92492,0.76954,0.7246,0.70271,0.45922,1.48678,1.24391,1.58371,2.4875e-05,2.4875e-05,2.4875e-05
200,3917.86,0.43889,0.35635,0.89854,0.75595,0.72118,0.70271,0.4578,1.49353,1.24696,1.58894,1.86875e-05,1.86875e-05,1.86875e-05
